subname,scorer,session,session_raw,interval_idx,anchor_event,t_start_s,t_end_s,t_mid_min,irt_s,irt_error_s,irt_abs_error_s,irt_ratio,press_duration_s,valid,exclusion,irt_roll,cv_roll_pct,t_exp_s,t_exp_min
TT002,Phi,Nap2,Session 5,54,Response,4057.6447,4085.0574,67.8559,27.4127,-2.5873,2.5873,0.9138,0.9591,True,,26.1383,21.769,6213.1611,103.5527
TT002,Phi,Nap2,Session 5,55,Response,4085.0574,4107.2432,68.2692,22.1858,-7.8142,7.8142,0.7395,0.9591,True,,27.1152,14.55,6237.9603,103.966
TT002,Phi,Nap2,Session 5,56,EndProbe,4322.264,4348.4554,72.256,26.1914,-3.8086,3.8086,0.873,1.1821,True,,26.2732,13.29,6477.1697,107.9528
TT002,Phi,Nap2,Session 5,57,Response,4348.4554,4381.2211,72.7473,32.7657,2.7657,2.7657,1.0922,1.3605,True,,26.5453,15.094,6506.6482,108.4441
TT002,Phi,Nap2,Session 5,58,Response,4381.2211,4414.2322,73.2954,33.0111,3.0111,3.0111,1.1004,0.8922,True,,28.3133,16.258,6539.5366,108.9923
TT002,Phi,Nap2,Session 5,59,Response,4414.2322,4442.7155,73.8079,28.4833,-1.5167,1.5167,0.9494,0.8029,True,,28.5275,16.039,6570.2838,109.5047
TT002,Phi,Nap2,Session 5,60,Reset,4519.593,4553.8753,75.6122,34.2823,4.2823,4.2823,1.1427,1.026,True,,30.9468,11.121,6678.5442,111.3091
TT002,Phi,Nap2,Session 5,61,Response,4553.8753,4576.6187,76.0874,22.7434,-7.2566,7.2566,0.7581,1.0037,True,,30.2572,15.649,6707.057,111.7843
TT002,Phi,Nap2,Session 5,62,Reset,4623.1616,4641.4219,77.2049,18.2603,-11.7397,11.7397,0.6087,0.8029,True,,27.3561,24.876,6774.1018,112.9017
TT002,Phi,Nap2,Session 5,63,Response,4641.4219,4667.7562,77.5765,26.3343,-3.6657,3.6657,0.8778,0.7583,True,,26.0207,23.169,6796.399,113.2733
TT002,Phi,Nap2,Session 5,64,Reset,4735.7935,4764.0984,79.1658,28.3049,-1.6951,1.6951,0.9435,1.6951,True,,25.985,23.133,6891.7559,114.8626
TT002,Phi,Nap2,Session 5,65,Response,4764.0984,4793.1393,79.6436,29.0409,-0.9591,0.9591,0.968,1.0483,True,,24.9368,17.881,6920.4288,115.3405
TT002,Phi,Nap2,Session 5,66,Reset,4847.3324,4925.0351,81.4364,77.7027,47.7027,47.7027,2.5901,0.8922,True,,35.9286,66.083,7027.9938,117.1332
TT002,Phi,Nap2,Session 5,67,Reset,5177.4964,5196.515,86.4501,19.0186,-10.9814,10.9814,0.634,1.539,True,,36.0803,65.42,7328.8157,122.1469
TT002,Phi,Nap2,Session 5,68,Response,5196.515,5229.2807,86.8816,32.7657,2.7657,2.7657,1.0922,1.1598,True,,37.3666,61.846,7354.7078,122.5785
TT002,Phi,Nap2,Session 5,69,Response,5229.2807,5247.6748,87.308,18.3941,-11.6059,11.6059,0.6131,1.0929,True,,35.3844,69.145,7380.2878,123.0048
TT002,Phi,Nap2,Session 5,70,Response,5247.6748,5290.0167,87.8141,42.3419,12.3419,12.3419,1.4114,0.9814,True,,38.0446,63.944,7410.6558,123.5109
TT002,Phi,Wake1,Session 3,1,Response,16.9552,37.6466,0.455,20.6914,-9.3086,9.3086,0.6897,0.6022,True,,,,27.3009,0.455
TT002,Phi,Wake1,Session 3,2,Response,37.6466,59.974,0.8135,22.3274,-7.6726,7.6726,0.7442,0.5353,True,,21.5094,5.378,48.8103,0.8135
TT002,Phi,Wake1,Session 3,3,Response,59.974,81.2007,1.1765,21.2267,-8.7733,8.7733,0.7076,0.4907,True,,21.4152,3.895,70.5874,1.1765
TT002,Phi,Wake1,Session 3,4,Response,81.2007,104.0556,1.5438,22.8549,-7.1451,7.1451,0.7618,0.4684,True,,21.7751,4.551,92.6282,1.5438
TT002,Phi,Wake1,Session 3,5,Response,104.0556,128.7395,1.94,24.6839,-5.3161,5.3161,0.8228,0.6022,True,,22.3569,6.971,116.3976,1.94
TT002,Phi,Wake1,Session 3,6,Response,128.7395,152.539,2.344,23.7995,-6.2005,6.2005,0.7933,0.5799,True,,22.9785,5.794,140.6392,2.344
TT002,Phi,Wake1,Session 3,7,Response,152.539,175.5946,2.7344,23.0556,-6.9444,6.9444,0.7685,0.5799,True,,23.1241,5.541,164.0668,2.7344
TT002,Phi,Wake1,Session 3,8,Response,175.5946,199.074,3.1222,23.4794,-6.5206,6.5206,0.7826,0.6245,True,,23.5747,3.057,187.3343,3.1222
TT002,Phi,Wake1,Session 3,9,Response,199.074,223.4757,3.5212,24.4017,-5.5983,5.5983,0.8134,0.6468,True,,23.884,2.781,211.2748,3.5212
TT002,Phi,Wake1,Session 3,10,Response,223.4757,247.825,3.9275,24.3493,-5.6507,5.6507,0.8116,0.7137,True,,23.8171,2.411,235.6504,3.9275
TT002,Phi,Wake1,Session 3,11,Response,247.825,272.7397,4.338,24.9147,-5.0853,5.0853,0.8305,0.5576,True,,24.0401,3.137,260.2824,4.338
TT002,Phi,Wake1,Session 3,12,Response,272.7397,297.6689,4.7534,24.9292,-5.0708,5.0708,0.831,0.6914,True,,24.4149,2.418,285.2043,4.7534
TT002,Phi,Wake1,Session 3,13,Response,297.6689,323.0296,5.1725,25.3607,-4.6393,4.6393,0.8454,0.5353,True,,24.7911,1.694,310.3492,5.1725
TT002,Phi,Wake1,Session 3,14,Response,323.0296,346.0407,5.5756,23.0111,-6.9889,6.9889,0.767,0.8922,True,,24.513,3.725,334.5352,5.5756
TT002,Phi,Wake1,Session 3,15,Response,346.0407,371.2676,5.9776,25.2269,-4.7731,4.7731,0.8409,0.6245,True,,24.6885,3.877,358.6542,5.9776
TT002,Phi,Wake1,Session 3,16,Response,371.2676,395.7953,6.3922,24.5277,-5.4723,5.4723,0.8176,0.6022,True,,24.6111,3.86,383.5314,6.3922
TT002,Phi,Wake1,Session 3,17,Response,395.7953,421.3345,6.8094,25.5392,-4.4608,4.4608,0.8513,0.5799,True,,24.7331,4.19,408.5649,6.8094
TT002,Phi,Wake1,Session 3,18,Response,421.3345,447.5128,7.2404,26.1783,-3.8217,3.8217,0.8726,0.8253,True,,24.8966,4.86,434.4236,7.2404
TT002,Phi,Wake1,Session 3,19,Response,447.5128,473.8103,7.6777,26.2975,-3.7025,3.7025,0.8766,0.5576,True,,25.5539,2.838,460.6616,7.6777
TT002,Phi,Wake1,Session 3,20,Response,473.8103,501.126,8.1245,27.3157,-2.6843,2.6843,0.9105,0.6245,True,,25.9717,3.958,487.4682,8.1245
TT002,Phi,Wake1,Session 3,21,Response,501.126,527.7581,8.574,26.6321,-3.3679,3.3679,0.8877,0.7137,True,,26.3926,2.465,514.442,8.574
TT002,Phi,Wake1,Session 3,22,Response,527.7581,562.1743,9.0828,34.4162,4.4162,4.4162,1.1472,0.6468,True,,28.168,12.499,544.9662,9.0828
TT002,Phi,Wake1,Session 3,23,Reset,579.2826,602.3382,9.8468,23.0556,-6.9444,6.9444,0.7685,0.6691,True,,27.5434,15.167,590.8104,9.8468
TT002,Phi,Wake1,Session 3,24,Response,602.3382,629.587,10.266,27.2488,-2.7512,2.7512,0.9083,1.0037,True,,27.7337,14.885,615.9626,10.266
TT002,Phi,Wake1,Session 3,25,Response,629.587,656.0407,10.7136,26.4537,-3.5463,3.5463,0.8818,0.7583,True,,27.5613,15.122,642.8138,10.7136
TT002,Phi,Wake1,Session 3,26,Response,656.0407,682.472,11.1543,26.4313,-3.5687,3.5687,0.881,0.8253,True,,27.5211,15.188,669.2564,11.1543
TT002,Phi,Wake1,Session 3,27,Response,682.472,706.7098,11.5765,24.2378,-5.7622,5.7622,0.8079,0.8029,True,,25.4854,6.909,694.5909,11.5765
TT002,Phi,Wake1,Session 3,28,Response,706.7098,731.0892,11.9817,24.3794,-5.6206,5.6206,0.8126,0.736,True,,25.7502,5.272,718.8995,11.9817
TT002,Phi,Wake1,Session 3,29,Response,731.0892,756.7098,12.3983,25.6206,-4.3794,4.3794,0.854,0.6022,True,,25.4246,4.223,743.8995,12.3983
TT002,Phi,Wake1,Session 3,30,Response,756.7098,781.5353,12.8187,24.8255,-5.1745,5.1745,0.8275,0.7583,True,,25.0989,3.663,769.1226,12.8187
TT002,Phi,Wake1,Session 3,31,Response,781.5353,806.3752,13.2326,24.8399,-5.1601,5.1601,0.828,1.4498,True,,24.7806,2.179,793.9552,13.2326
TT002,Phi,Wake1,Session 3,32,Response,806.3752,831.9144,13.6524,25.5392,-4.4608,4.4608,0.8513,0.9368,True,,25.0409,2.102,819.1448,13.6524
TT002,Phi,Wake1,Session 3,33,Response,831.9144,860.1892,14.1009,28.2748,-1.7252,1.7252,0.9425,0.5799,True,,25.82,5.509,846.0518,14.1009
TT002,Phi,Wake1,Session 3,34,Response,860.1892,886.8213,14.5584,26.6321,-3.3679,3.3679,0.8877,1.0929,True,,26.0223,5.605,873.5052,14.5584
TT002,Phi,Wake2,Session 7,1,Response,23.0856,48.1709,0.5938,25.0853,-4.9147,4.9147,0.8362,0.8699,True,,,,7697.7882,128.2965
TT002,Phi,Wake2,Session 7,2,Response,48.1709,73.1302,1.0108,24.9593,-5.0407,5.0407,0.832,0.9814,True,,25.0223,0.356,7722.8106,128.7135
TT002,Phi,Wake2,Session 7,3,Response,73.1302,103.7324,1.4739,30.6022,0.6022,0.6022,1.0201,1.026,True,,26.8823,11.986,7750.5913,129.1765
TT002,Phi,Wake2,Session 7,4,Response,103.7324,135.2268,1.9913,31.4944,1.4944,1.4944,1.0498,1.2713,True,,28.0353,12.479,7781.6396,129.694
TT002,Phi,Wake2,Session 7,5,Response,135.2268,170.8998,2.5511,35.673,5.673,5.673,1.1891,1.0929,True,,29.5628,15.444,7815.2233,130.2537
TT002,Phi,Wake2,Session 7,6,Response,170.8998,204.8253,3.131,33.9255,3.9255,3.9255,1.1308,1.0929,True,,31.3309,13.037,7850.0226,130.8337
TT002,Phi,Wake2,Session 7,7,Response,204.8253,246.3643,3.7599,41.539,11.539,11.539,1.3846,1.4944,True,,34.6468,12.529,7887.7548,131.4626
